Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-09-09,TITAN,EQ,432.85,434.2,434.2,422.1,423,423.95,426.14,975257,41559607320000,27136,601836,0.6171
2016-09-12,TITAN,EQ,423.95,420,420,410,411.6,411.3,413.47,994629,41124541680000,23712,455365,0.4578
2016-09-14,TITAN,EQ,411.3,414,418,406,413.9,414.55,411.97,1555042,64062884615000,26436,924737,0.5947
2016-09-15,TITAN,EQ,414.55,417.9,417.9,404.4,404.7,406.4,408.11,1551475,63316509955000,27103,959777,0.6186
2016-09-16,TITAN,EQ,406.4,408.5,410.8,403.2,404.25,407.6,407.8,1324334,54005936305000,32651,846089,0.6389
2016-09-19,TITAN,EQ,407.6,406,409.5,401.5,402,402.85,404.23,860013,34764560530000,36769,524308,0.6097
2016-09-20,TITAN,EQ,402.85,401,406.5,399.7,401.1,402.85,403.41,515849,20809900700000,16930,207209,0.4017
2016-09-21,TITAN,EQ,402.85,405.7,409.9,402.25,405.1,406.45,406.73,1052732,42817565440000,36838,453580,0.4309
2016-09-22,TITAN,EQ,406.45,409.85,417,408.55,413.65,414.4,413.76,1140943,47207929685000,22172,466185,0.4086
2016-09-23,TITAN,EQ,414.4,414,419,407.3,409.6,409,411.48,834603,34341880540000,22717,280658,0.3363
