Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Sector
2015-08-11,TATAMOTORS,EQ,385.7,387.1,388,367.55,367.85,369.15,375.25,9984809,374674990015000,127909,6097255,0.6107,Automobile
2015-08-12,TATAMOTORS,EQ,369.15,365,365.85,353.55,356.4,355.2,357.65,11107801,397265813145000,124365,7308372,0.6579,Automobile
2015-08-13,TATAMOTORS,EQ,355.2,356.9,360.95,348,350.6,349.4,353.15,11147702,393684635255000,94787,7132713,0.6398,Automobile
2015-08-14,TATAMOTORS,EQ,349.4,351.45,359.75,345.1,355.05,355.25,352.6,6400810,225693523740000,84492,2681008,0.4189,Automobile
2015-08-17,TATAMOTORS,EQ,355.25,354.4,362.3,345.25,356,356.1,354.96,5812093,206305297095000,91436,2563282,0.441,Automobile
2015-08-18,TATAMOTORS,EQ,356.1,355.85,358.35,347.7,348.55,348.6,351.97,5623977,197949645265000,78906,3082336,0.5481,Automobile
2015-08-19,TATAMOTORS,EQ,348.6,348.7,354.9,344,352,351.25,351.29,6435894,226088657415000,71927,3411842,0.5301,Automobile
2015-08-20,TATAMOTORS,EQ,351.25,348,349.7,341,343,342.2,343.95,7789676,267926621240000,102937,5086572,0.653,Automobile
2015-08-21,TATAMOTORS,EQ,342.2,339.4,339.4,327.75,332.9,332.4,331.09,8793065,291132485730000,118995,5571467,0.6336,Automobile
2015-08-24,TATAMOTORS,EQ,332.4,317,317,301.6,303.95,308.25,311.92,14753473,460192203325000,145655,8920403,0.6046,Automobile
2015-08-25,TATAMOTORS,EQ,308.25,308,331.35,305.8,329.5,328.85,318.61,13398318,426879438040000,140973,7619516,0.5687,Automobile
2015-08-26,TATAMOTORS,EQ,328.85,322,341.4,318.25,331.4,335.1,332.64,13781660,458428833840000,165108,8002166,0.5806,Automobile
2015-08-27,TATAMOTORS,EQ,335.1,338.4,342.55,327.25,338.15,334.05,335.05,17224851,577119505280000,227376,9138707,0.5306,Automobile
2015-08-28,TATAMOTORS,EQ,334.05,342,342,335.25,340.6,340.05,338.28,7123909,240990267685000,84220,3565476,0.5005,Automobile
2015-08-31,TATAMOTORS,EQ,340.05,340,348.75,332.45,340.4,340.15,340.01,7244287,246310261250000,102015,3696504,0.5103,Automobile
2015-09-01,TATAMOTORS,EQ,340.15,334.95,339.35,325.1,328,329.9,333.43,8606005,286946313085000,98491,4602652,0.5348,Automobile
2015-09-02,TATAMOTORS,EQ,329.9,328.85,332.5,321.45,324,324.45,325.6,8097313,263646143900000,96861,4626633,0.5714,Automobile
2015-09-03,TATAMOTORS,EQ,324.45,326.2,339.8,326.2,331.7,333.55,334.54,8138855,272277812670000,92934,4268590,0.5245,Automobile
2015-09-04,TATAMOTORS,EQ,333.55,330,330.8,316,323.8,322.9,321.33,6592654,211845037500000,112879,3434839,0.521,Automobile
2015-09-07,TATAMOTORS,EQ,322.9,327.8,333,320,324,322.85,326.39,5357928,174875991015000,57871,1935245,0.3612,Automobile
2015-09-08,TATAMOTORS,EQ,322.85,326,333.25,316.3,331.2,330.9,326.34,6729868,219619310410000,108028,2636686,0.3918,Automobile
2015-09-09,TATAMOTORS,EQ,330.9,335.35,350.7,333.6,345,344.9,342.44,8833492,302492051945000,121953,3668050,0.4152,Automobile
2015-09-10,TATAMOTORS,EQ,344.9,340.05,356.45,331,355,354.1,347.93,9872906,343506831550000,128538,3453410,0.3498,Automobile
2015-09-11,TATAMOTORS,EQ,354.1,354.9,358.9,342.25,343.6,344.6,350.08,8569963,300017249545000,117276,3039860,0.3547,Automobile
2015-09-14,TATAMOTORS,EQ,344.6,348.9,350.9,342.25,345.95,346.8,347.6,5480940,190515889700000,67027,2742508,0.5004,Automobile
2015-09-15,TATAMOTORS,EQ,346.8,345.95,345.95,333.05,334.35,334.1,337.9,5802405,196062403640000,74753,2806033,0.4836,Automobile
2015-09-16,TATAMOTORS,EQ,334.1,337.7,340.4,332.5,337.3,338.05,337.41,5708786,192622309075000,66243,2303793,0.4036,Automobile
2015-09-18,TATAMOTORS,EQ,338.05,329.2,333.8,326.85,332.35,330.25,330.35,14893326,491996173385000,133412,7331785,0.4923,Automobile
2015-09-21,TATAMOTORS,EQ,330.25,326.85,334.9,325.65,331.65,331.7,331.86,5172386,171650173785000,77445,2618703,0.5063,Automobile
2015-09-22,TATAMOTORS,EQ,331.7,332,333.6,314,315,315.8,323.55,7122834,230461075675000,92657,3485865,0.4894,Automobile
2015-09-23,TATAMOTORS,EQ,315.8,311,312.55,306.25,310.2,310.3,310.12,8954516,277697512680000,137050,4639183,0.5181,Automobile
2015-09-24,TATAMOTORS,EQ,310.3,309.7,312,301.6,302.45,303.4,305.45,13799813,421511758855000,125506,9746249,0.7063,Automobile
2015-09-28,TATAMOTORS,EQ,303.4,304.4,304.4,283.5,284.65,285,291.97,13577316,396410575950000,166699,6592274,0.4855,Automobile
2015-09-29,TATAMOTORS,EQ,285,281.2,294.8,279.1,288.05,288.75,285.84,12304403,351709496835000,167211,4207831,0.342,Automobile
2015-09-30,TATAMOTORS,EQ,288.75,289.25,299.75,288.1,298,298.6,295.81,12926187,382373127930000,150933,6129428,0.4742,Automobile
2015-10-01,TATAMOTORS,EQ,298.6,301.45,301.5,291.5,296.3,297.75,295.81,7501080,221888910295000,121550,3210174,0.428,Automobile
2015-10-05,TATAMOTORS,EQ,297.75,302.5,322.1,302.5,315,315.15,315.82,14527820,458814303315000,197253,7022454,0.4834,Automobile
